"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","Lipoamide","2-Methyl-1-hydroxypropyl-TPP"
"8","Lipoamide","TPP"
"9","Lipoamide","S-(2-Methylpropionyl)-dihydrolipoamide"
"10","2-Methyl-1-hydroxypropyl-TPP","Lipoamide"
"11","2-Methyl-1-hydroxypropyl-TPP","TPP"
"12","2-Methyl-1-hydroxypropyl-TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"13","TPP","Lipoamide"
"14","TPP","2-Methyl-1-hydroxypropyl-TPP"
"15","TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"16","S-(2-Methylpropionyl)-dihydrolipoamide","Lipoamide"
"17","S-(2-Methylpropionyl)-dihydrolipoamide","2-Methyl-1-hydroxypropyl-TPP"
"18","S-(2-Methylpropionyl)-dihydrolipoamide","TPP"
"19","PRPP","PPi"
"20","PRPP","H+"
"21","PRPP","IMP"
"22","HYXN","PPi"
"23","HYXN","H+"
"24","HYXN","IMP"
"25","H2O","N-Acyl-L-aspartate"
"26","H2O","L-Aspartate"
"27","H2O","Carboxylic acid"
"28","N-Acyl-L-aspartate","H2O"
"29","N-Acyl-L-aspartate","L-Aspartate"
"30","N-Acyl-L-aspartate","Carboxylic acid"
"31","L-Aspartate","H2O"
"32","L-Aspartate","N-Acyl-L-aspartate"
"33","L-Aspartate","Carboxylic acid"
"34","Carboxylic acid","H2O"
"35","Carboxylic acid","N-Acyl-L-aspartate"
"36","Carboxylic acid","L-Aspartate"
"37","H+","Adenosine"
"38","H+","Adenosine"
"39","Adenosine","H+"
"40","Adenosine","H+"
"41","H2O","ADP"
"42","H2O","Phosphate"
"43","H2O","H+"
"44","ATP","ADP"
"45","ATP","Phosphate"
"46","ATP","H+"
"47","H2O","LacCer"
"48","H2O","Galactose"
"49","H2O","Glucocerebroside"
"50","LacCer","H2O"
"51","LacCer","Galactose"
"52","LacCer","Glucocerebroside"
"53","Galactose","H2O"
"54","Galactose","LacCer"
"55","Galactose","Glucocerebroside"
"56","Glucocerebroside","H2O"
"57","Glucocerebroside","LacCer"
"58","Glucocerebroside","Galactose"
"59","Acetyl-CoA","CoA"
"60","Acetyl-CoA","O-Acetyl-L-serine"
"61","L-Serine","CoA"
"62","L-Serine","O-Acetyl-L-serine"
"63","ATP","CMP"
"64","ATP","H+"
"65","ATP","ADP"
"66","ATP","CDP"
"67","CMP","ATP"
"68","CMP","H+"
"69","CMP","ADP"
"70","CMP","CDP"
"71","H+","ATP"
"72","H+","CMP"
"73","H+","ADP"
"74","H+","CDP"
"75","ADP","ATP"
"76","ADP","CMP"
"77","ADP","H+"
"78","ADP","CDP"
"79","CDP","ATP"
"80","CDP","CMP"
"81","CDP","H+"
"82","CDP","ADP"
"83","H+","Fumarate"
"84","H+","Fumarate"
"85","Fumarate","H+"
"86","Fumarate","H+"
"87","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"88","UDP-N-acetylglucosamine","UDP"
"89","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"90","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"91","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"92","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"93","UDP","UDP-N-acetylglucosamine"
"94","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"95","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"96","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"97","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"98","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"99","ATP","PPi"
"100","ATP","AMP"
"101","ATP","fa6coa"
"102","CoA","PPi"
"103","CoA","AMP"
"104","CoA","fa6coa"
"105","fa6","PPi"
"106","fa6","AMP"
"107","fa6","fa6coa"
"108","NADH","NAD"
"109","NADH","7-methyl-octanoyl-ACP"
"110","H+","NAD"
"111","H+","7-methyl-octanoyl-ACP"
"112","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"113","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"114","FAD","H+"
"115","FAD","L-Malate"
"116","FAD","Oxaloacetate"
"117","FAD","FADH2"
"118","H+","FAD"
"119","H+","L-Malate"
"120","H+","Oxaloacetate"
"121","H+","FADH2"
"122","L-Malate","FAD"
"123","L-Malate","H+"
"124","L-Malate","Oxaloacetate"
"125","L-Malate","FADH2"
"126","Oxaloacetate","FAD"
