"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","ATP","ADP"
"8","ATP","Phosphate"
"9","ATP","GSH"
"10","ATP","H+"
"11","Glycine","ADP"
"12","Glycine","Phosphate"
"13","Glycine","GSH"
"14","Glycine","H+"
"15","gamma-Glutamylcysteine","ADP"
"16","gamma-Glutamylcysteine","Phosphate"
"17","gamma-Glutamylcysteine","GSH"
"18","gamma-Glutamylcysteine","H+"
"19","PRPP","PPi"
"20","PRPP","H+"
"21","PRPP","IMP"
"22","HYXN","PPi"
"23","HYXN","H+"
"24","HYXN","IMP"
"25","S-Adenosyl-L-methionine","L-Methionine"
"26","S-Adenosyl-L-methionine","H+"
"27","S-Adenosyl-L-methionine","BIOT"
"28","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"29","S","L-Methionine"
"30","S","H+"
"31","S","BIOT"
"32","S","5'-Deoxyadenosine"
"33","Dethiobiotin","L-Methionine"
"34","Dethiobiotin","H+"
"35","Dethiobiotin","BIOT"
"36","Dethiobiotin","5'-Deoxyadenosine"
"37","Acetyl-CoA","CoA"
"38","Acetyl-CoA","O-Acetyl-L-serine"
"39","L-Serine","CoA"
"40","L-Serine","O-Acetyl-L-serine"
"41","ATP","CMP"
"42","ATP","H+"
"43","ATP","ADP"
"44","ATP","CDP"
"45","CMP","ATP"
"46","CMP","H+"
"47","CMP","ADP"
"48","CMP","CDP"
"49","H+","ATP"
"50","H+","CMP"
"51","H+","ADP"
"52","H+","CDP"
"53","ADP","ATP"
"54","ADP","CMP"
"55","ADP","H+"
"56","ADP","CDP"
"57","CDP","ATP"
"58","CDP","CMP"
"59","CDP","H+"
"60","CDP","ADP"
"61","H+","Fumarate"
"62","H+","Fumarate"
"63","Fumarate","H+"
"64","Fumarate","H+"
"65","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"66","UDP-N-acetylglucosamine","UDP"
"67","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"68","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"69","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"70","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"71","UDP","UDP-N-acetylglucosamine"
"72","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"73","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"74","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"75","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"76","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"77","H2O","Pyruvate"
"78","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"79","Isochorismate","Pyruvate"
"80","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"81","ATP","PPi"
"82","ATP","AMP"
"83","ATP","fa6coa"
"84","CoA","PPi"
"85","CoA","AMP"
"86","CoA","fa6coa"
"87","fa6","PPi"
"88","fa6","AMP"
"89","fa6","fa6coa"
"90","ATP","ADP"
"91","ATP","Phosphate"
"92","ATP","H+"
"93","ATP","gamma-Glutamylcysteine"
"94","L-Glutamate","ADP"
"95","L-Glutamate","Phosphate"
"96","L-Glutamate","H+"
"97","L-Glutamate","gamma-Glutamylcysteine"
"98","L-Cysteine","ADP"
"99","L-Cysteine","Phosphate"
"100","L-Cysteine","H+"
"101","L-Cysteine","gamma-Glutamylcysteine"
"102","NADH","NAD"
"103","NADH","7-methyl-octanoyl-ACP"
"104","H+","NAD"
"105","H+","7-methyl-octanoyl-ACP"
"106","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"107","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"108","ATP","dCDP"
"109","ATP","ADP"
"110","ATP","dCTP"
"111","dCDP","ATP"
"112","dCDP","ADP"
"113","dCDP","dCTP"
"114","ADP","ATP"
"115","ADP","dCDP"
"116","ADP","dCTP"
"117","dCTP","ATP"
"118","dCTP","dCDP"
"119","dCTP","ADP"
"120","trans-4-Hydroxy-L-proline","cis-4-Hydroxy-D-proline"
"121","cis-4-Hydroxy-D-proline","trans-4-Hydroxy-L-proline"
"122","Lipoamide","2-Hydroxyethyl-ThPP"
"123","Lipoamide","TPP"
"124","Lipoamide","S-Acetyldihydrolipoamide"
"125","2-Hydroxyethyl-ThPP","Lipoamide"
"126","2-Hydroxyethyl-ThPP","TPP"
"127","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"128","TPP","Lipoamide"
